Match,Category.category,Category.subssubgroup,Aantal,Voorbeeld_product_titel,Voorbeeld_product_beschrijving,Voorbeeld_product_link
,feed_sports,Fitnessmaterialen,15177,Foamroller voor gerichte zelfmassage van spieren - massage roller voor verschillende delen van het lichaam - 15 cm x 5 cm - zwart,"Verbeterde Listing Waarom kiezen voor de Mini Foamroller? <p>De Mini Foamroller is een must-have voor iedereen die op zoek is naar ontspanning en verlichting van spanning in het lichaam. Met zijn draagbare formaat en gerichte massage-voordelen, is het de perfecte metgezel voor onderweg, in de sportschool of gewoon thuis.</p> <h3>Voordelen:</h3> <ul> <li>Handig draagbaar formaat, ideaal voor op reis of in de sportschool</li> <li>Biedt een ontspannende massage van de voetzolen</li> <li>Verlicht spanning in het hele lichaam, ideaal voor rug, benen en armen</li> <li>Gemaakt van duurzaam en recyclebaar materiaal, gemakkelijk schoon te maken</li> </ul> <p>De Mini Foamroller is veelzijdig in gebruik en biedt verschillende voordelen voor zowel ontspanning als spierherstel. Of je nu behoefte hebt aan een gerichte voetmassage na een lange dag staan, of wat verlichting van spanning in je rug nodig hebt, deze foamroller kan het allemaal.</p> <h3>Productspecificaties:</h3> <p>- Afmetingen: 15 cm x 5 cm</p> <p>- Kleur: Zwart</p> <p>- Inhoud verpakking: 1 x Mini Foamroller</p> <p>- Gratis trainingsoefeningen in de bijbehorende APP</p>",https://www.bol.com/nl/nl/p/foamroller-voor-gerichte-zelfmassage-van-spieren-massage-roller-voor-verschillende-delen-van-het-lichaam-15-cm-x-5-cm-zwart/9300000187578304/
,feed_sports,Fitnessschoenen,12181,Mizuno Wave Lightning Z Indoorschoenen Dames Wit 37,"<h3>Mizuno Wave Lightning Z Indoorschoenen Dames</h3> <p>De Mizuno Wave Lightning Z Indoorschoenen zijn speciaal ontworpen voor de fanatieke volleybalster die zowel comfort als stijl hoog in het vaandel heeft staan. Met een verfijnde mix van mesh en suede bieden deze schoenen niet alleen een perfecte pasvorm, maar ook de benodigde ondersteuning en ademend vermogen tijdens intensieve wedstrijden. Dankzij het strakke design in wit beschikken ze over een moderne uitstraling die perfect aansluit bij jouw sportieve outfit.</p> <h3>Wat maakt deze volleybalschoenen uniek?</h3> <p>Een veelgestelde vraag over volleybalschoenen is: Waarom zijn speciale indoorschoenen belangrijk? Het antwoord is eenvoudig. De Mizuno Wave Lightning Z zijn ontworpen om optimale grip en stabiliteit te bieden op indoor oppervlakken. Dit voorkomt uitglijden en zorgt ervoor dat je snel kunt reageren tijdens het spel. Of je nu een ervaren speler bent of net begint, deze schoenen helpen je om het beste uit jezelf te halen op het volleybalveld.</p> <h3>Waarom kiezen voor de Mizuno Wave Lightning Z?</h3> <p>Een van de meest gestelde vragen over deze specifieke sportschoen is: Waarom zou ik kiezen voor de Mizuno Wave Lightning Z? Het antwoord is dat deze schoenen je prestaties naar een hoger niveau tillen. De innovatieve Wave-technologie vermindert schokken en biedt een explosieve rebound, waardoor je sneller kunt bewegen en je sprongen nog krachtiger worden. Investeer in deze indoorschoenen en ervaar zelf het verschil op het veld!</p> <p><b>Pluspunten</b><b> + Uitzonderlijke schokabsorptie<b> + Uitstekende grip op indoor oppervlakken<b> + Ademend materiaal voor optimaal comfort<b> </b></b></b></b></p> <b><b><b> <p><b>Minpunten</b><b> + Niet geschikt voor outdoor gebruik<b> + Laatste modellen kunnen prijzig zijn<b> </b></b></b></p></b></b></b>",https://www.bol.com/nl/nl/p/mizuno-wave-lightning-z-indoorschoenen-dames-wit-37/9300000221615120/
,feed_sports,Golfkleding en Schoenen,11298,Adidas ULT 365 Tapered Pant Grefiv Heren Maat 32-32,"Adidas 365 Ultimate Competition Tapered Golfbroek <ul> <li>Heren golfbroek</li> <li>De broek is voorzien van 2 zakken aan de voorkant,en 2 aan de achterkant </li> <li>De Adidas golfbroek heeft een vlakke voorkant</li> <li>De golfbroek is voorzien van lusjes voor uw golfriem</li> <li>Taille band met een beetje stretch voor meer comfort</li> <li>Ontworpen voor golfers zodat u vrij kunt bewegen</li> <li>Materiaal stretcht 4 kanten op voor optimaal comfort tijdens uw golfronde</li> <li>UF 50+ UV protectie</li> <li>100% recycled polyester</li> <li>Artikelnummer HC6645</li> <li>Kleur donker grijs</li> </ul> <p>De Ultimate Competition golfbroek van Adidas is gemaakt voor het grootste gedeelte van geresycled materiaal. De broek heeft een stretch die 4 kanten op strechtst hierdoor kunt u zich goed bewegen op de golfbaan.</p>",https://www.bol.com/nl/nl/p/adidas-ult-365-tapered-pant-grefiv-heren-maat-32-32/9300000145848980/
Sport,feed_sports,Golfmaterialen en Accessoires,6236,Nova Golf 'Mile High Club Membership' Golfhanddoek - Wit,"Originele golfhanddoek met leuke tekst, gemaakt in mooie kwaliteit 100% katoen (500 gram / M2). Leuk voor jezelf maar nog leuker om cadeau te doen! Tri-fold model 40 x 50 cm voorzien van RVS karabijnhaak en ring. <p> Originele golfhanddoek met leuke tekst, gemaakt in mooie kwaliteit 100% katoen (500 gram / M2). Leuk voor jezelf maar nog leuker om cadeau te doen! Tri-fold model 40 x 50 cm voorzien van RVS karabijnhaak en ring. </p><p> <strong>Specificaties</strong> </p><ul><li>100% Katoen</li><li>Zacht en absorberend</li><li>Afmetingen: 40 x 50 cm</li><li>RVS ring en karabijnhaak</li></ul>",https://www.bol.com/nl/nl/p/nova-golf-mile-high-club-membership-golfhanddoek-wit/9300000074092737/
,feed_sports,Halters en Gewichten,11299,&,&,https://www.bol.com/nl/nl/p/gewichtsmanchetten-verstelbare-enkelgewichten-set-voet-polsgewicht-manchetten-1-0-kg-tot-4-6-kg-gewichten-1-paar-voor-benen-en-armen-verpakking-van-2-stuks-voor-fitness-wandelen-hardlopen/9300000168437992/
,feed_sports,Hardloopaccessoires,9697,"New Age Devi - LED 1 Stuk voor Hardlopen - Veilig en Zichtbaar met Batterijen - Wit, Blauw, Rood, Roze, Groen","<p> Met de New Age Devi LED-lichtband ben je verzekerd van een veilige en stijlvolle activiteit, of het nu gaat om hardlopen, fietsen, skateboarden of een concert. Deze lichtband is beschikbaar in maar liefst 5 kleuren: wit, blauw, rood, roze en groen. De lichte band sluit perfect aan op je hak en is daarom nauwelijks voelbaar tijdens het dragen. Zo kun je ongestoord genieten van je activiteit terwijl je tegelijkertijd goed zichtbaar bent in het donker. De band is voorzien van LED-verlichting die zowel kan branden als knipperen voor extra zichtbaarheid. Met de New Age Devi LED-lichtband voeg je niet alleen kleur en sfeer toe aan je activiteit, maar zorg je ook voor een veiligere omgeving. De batterijen zijn inbegrepen, dus je kunt direct aan de slag! Bestel nu en maak van jouw activiteit een ware belevenis met de New Age Devi LED-lichtband!</p>",https://www.bol.com/nl/nl/p/new-age-devi-led-1-stuk-voor-hardlopen-veilig-en-zichtbaar-met-batterijen-wit-blauw-rood-roze-groen/9300000179593075/
,feed_sports,Hardloopkleding,14451,Craft Rush Running Jack Kinderen - Royal | Maat: 122/128,"<h3>Craft Rush Loopvest voor Kinderen</h3>Het Craft Rush Loopvest voor Kinderen is het perfecte kledingstuk voor jonge sporters die van hardlopen houden. Met zijn lichtgewicht en duurzame ontwerp biedt dit vest optimale bewegingsvrijheid tijdens het rennen. Het vest is verkrijgbaar in de kleur royal en heeft een eenvoudig en stijlvol design.Dit loopvest is gemaakt van hoogwaardige materialen die zorgen voor een efficiënt vochttransport, waardoor je droog en comfortabel blijft, zelfs tijdens intensieve trainingen. Het vest heeft een slimme indeling met handige ritszakken waarin je kleine essentials veilig kunt opbergen.Of je nu traint voor een wedstrijd of gewoon lekker buiten wilt sporten, het Craft Rush Loopvest voor Kinderen is een must-have item in je sportkledingcollectie. Het vest biedt niet alleen bescherming tegen de elementen, maar zorgt er ook voor dat je er stijlvol uitziet tijdens je hardloopsessies.Bestel nu het Craft Rush Loopvest voor Kinderen en ervaar zelf het comfort en de kwaliteit van Craft sportkleding. Voeg dit veelzijdige en functionele vest toe aan je hardloopoutfit en haal het beste uit elke trainingssessie. <ul> <li>Merk: Craft</li> <li>Kleur: Royal</li> <li>Lichtgewicht en duurzaam ontwerp</li> <li>Efficiënt vochttransport</li> <li>Handige ritszakken</li> </ul>",https://www.bol.com/nl/nl/p/craft-rush-wind-jacket-jr-hardloopjack-blauw-junior/9300000153023304/
Sport,feed_sports,Hardloopschoenen,9135,Uyn UYN Nature Tune Sportschoenen Voor Mannen BLAUW - Maat 44,"De schoen is bijna volledig gemaakt van natuurlijke of gerecyclede materialen die je een ongeëvenaarde draagervaring geven. Het bovenwerk is volledig gemaakt zonder naden en hult je voet in het uitzonderlijke comfort van Merinowol, een van de krachtigste temperatuurregelaars van de natuur. De huid zweet niet en raakt niet oververhit, maar blijft altijd op een constante temperatuur. Trek de UYN Nature Tune schoenen aan en voel de energie van de natuur, zelfs midden in de stad.",https://www.bol.com/nl/nl/p/uyn-mannen-nature-tune-sportschoenen-blauw-maat-44/9300000141183536/
,feed_sports,Hockeykleding en Schoenen,6186,Grays hockeykleding Apex 750 Shirt Jnr Wit - maat 152,Grays hockeykleding Apex 750 Shirt Jnr Wit - maat 152 <br />Met het Grays hockeykleding Apex 750 Shirt Jnr Wit ben je helemaal klaar voor het hockeyveld. Dit shirt is speciaal ontworpen voor jonge spelers die vol energie zitten en graag een potje hockey spelen. De witte kleur zorgt voor een frisse uitstraling en de kwaliteit van Grays zorgt ervoor dat je comfortabel kunt bewegen tijdens het spel. Het shirt heeft een speels design en is perfect te combineren met andere hockeykleding. Kies voor kwaliteit en stijl met het Grays hockeykleding Apex 750 Shirt Jnr Wit! <br /> <br /> Aanvullende productinformatie <ul> <li>Kleur: Wit</li> </ul>,https://www.bol.com/nl/nl/p/grays-hockeykleding-apex-750-shirt-jnr-wit-maat-152/9300000160875011/
Sport,feed_sports,Hockeymaterialen en Accessoires,3669,Grays composiet hockeystick AC9 Dynabow-S Sen Stk Zwart / Blauw - maat 37.5L,Grays composiet hockeystick AC9 Dynabow-S Sen Stk Zwart / Blauw - maat 37.5L <br />De Grays composiet hockeystick AC9 Dynabow-S is een geweldige keuze voor elke serieuze hockeyspeler. Met zijn dynamische ontwerp en hoogwaardige materialen ben je verzekerd van optimale prestaties op het veld. De combinatie van zwart en blauw geeft de stick een stoere uitstraling die zeker de aandacht zal trekken. <br /> <br /> Aanvullende productinformatie <ul> <li>Composiet materiaal voor optimale prestaties</li> <li>Geschikt voor serieuze hockeyspelers</li> <li>Zwart / blauw design voor stoere uitstraling</li> <li>Maat 37.5L</li> </ul>,https://www.bol.com/nl/nl/p/grays-composiet-hockeystick-ac9-dynabow-s-sen-stk-zwart-blauw-37-5l/9300000119666447/
,feed_sports,Inlineskates en Skateboards,4617,Mission S25 FS2 Roller Skate - Senior,<p><strong>Key Features</strong></p> <ul> <li><strong>Stay Cool - </strong>Vent tech channels </li> <li><strong>Felt tongue with mesh Insert</strong></li> <li><strong>Labeda Gripper Wheels</strong></li> <li><strong>...</strong></li> </ul>,https://www.bol.com/nl/nl/p/mission-s25-fs2-roller-skate-senior/9300000228048711/
,feed_sports,Krachtstations,3317,Laica RB90 accessoire voor vernevelaars Vernevelaar accessoireset,"Laica RB90. Type product: Vernevelaar accessoireset, Kleur van het product: Transparant, Aantal per verpakking: 4 stuk(s)",https://www.bol.com/nl/nl/p/laica-rb90-accessoire-voor-vernevelaars-vernevelaar-accessoireset/9300000226282879/
,feed_sports,Meetapparatuur,715,Peha-soft® nitrile blauwe medische onderzoekshandschoen- maat M - 150 stuks,"Omschrijving Maat M <p>Latexvrije onderzoekshandschoenen voor eenmalig gebruik en persoonlijke beschermingsmiddelen van zacht nitrilrubber, poedervrij; met een gechloreerde binnenzijde voor gemakkelijk aantrekken; de textuur van het vingergebied zorgt voor optimale grip; zeer elastisch en bijzonder scheurbestendig; uitstekende pasvorm en hoge tastgevoeligheid; kan aan beide handen worden gedragen.</p> <p>De blauwe zachte medische en beschermende nitril onderzoekshandschoen kan aan beide handen worden gedragen.</p>",https://www.bol.com/nl/nl/p/peha-soft-nitrile-blauwe-medische-onderzoekshandschoen-maat-m-150-stuks/9300000177653886/
,feed_sports,Outdoorkleding,106812,Gebreid Wollen Heren/Uni Vest van Schapenwol Teddy PolyesterFleece en vaste capuchon - SHAKALOHA - M Chamonix ZH BeigeGrey XXL,"Luxe Schapenwollen Vest: M Chamonix ZH BeigeGrey <p>Geniet van het hoog draagcomfort van ons Schapenwollen Vest M Chamonix ZH BeigeGrey, ontworpen door Shakaloha. Dit vest is voorzien van teddy fleece (pluche) voering voor extra warmte en comfort. De vaste capuchon met hoge sluiting zorgt ervoor dat uw nek lekker warm blijft, terwijl de zakken zijn gevoerd met teddy stof.</p> <p>Dit apart gebreide vest is de favoriet van eigenaar André van Shakaloha vanwege de zachtheid en soepelheid, waardoor het ook binnenshuis gedragen kan worden.</p> <ul> <li><strong>Kenmerken:</strong></li> <ul> <li>Hoog draagcomfort dankzij teddy fleece</li> <li>Vaste capuchon met hoge sluiting</li> <li>Zakken gevoerd met teddy stof</li> <li>Verkrijgbaar in verschillende gemêleerde en effen kleuren</li> <li>Maten: Small t/m 3XL</li> </ul> </ul> <p>Dit vest is gemaakt van 100% Nieuw-Zeelandse schapenwol en wordt met respect voor dieren en medewerkers vervaardigd in Nepal. Wasbaar met een beetje wolwasmiddel op 30 graden wolwasprogramma, dit vest combineert luxe met duurzaamheid op een unieke manier.</p>",https://www.bol.com/nl/nl/p/gebreid-wollen-vest-heren-uni-met-voering-m-chamonix-beigegrey-xxl/9300000001492698/
,feed_sports,Outdoorkleding Accessoires,3526,Bear Town Micro Crew Lightweight with Cushion - Quartz - Hikingsokken en wandelsokken van merinowol,"<p>De perfecte sokken voor wandelaars en hikers</p> <p> </p> <h3>Productomschrijving:</h3> <p>Voor langeafstandswandelaars, dagjeswandelaars en iedereen die houdt van goede wandelsokken. Deze sokken bieden een perfecte combinatie van duurzaamheid, ultiem comfort, een naadloos ontwerp en strategische demping op de juiste plekken. Ideaal voor elk terrein, van uitdagende bergpaden tot ontspannen boswandelingen.</p> <p> </p> <p><strong>Specificaties:</strong></p> <p><strong>Hoogte: Micro Crew Sokken.</strong> We hebben de standaard gezet met de Micro Crew. Voor wandelaars die een hoogwaardige sok willen die niet te hoog of te laag is, maar precies goed. Deze sok is een traillegende.</p> <p><strong>Demping: Cushion Socks.</strong> Badstoflusjes onder de voet en op andere specifieke plekken in de sok, maar niet rondom de hele voet. Dit is onze meest populaire en veelzijdige stijl voor demping.</p> <p><strong>Gewicht: Lichtgewicht sokken.</strong> Het meest veelzijdige gewicht dat je in bijna elke sokcategorie vindt. In combinatie met demping wordt dit gewicht vaak beschouwd als de meest verfijnde keuze die we breien.</p> <p> </p> <p><strong>Style Number: </strong>1970</p> <p> </p> <p><strong>Sokmaat</strong></p> <p><strong>EU Schoenmaat</strong></p> <p>S</p> <p>35-38</p> <p>M</p> <p>38-40</p> <p>L</p> <p>41-42</p>",https://www.bol.com/nl/nl/p/bear-town-micro-crew-lightweight-with-cushion-quartz/9300000224384540/
,feed_sports,Outdoorschoenen,37079,Regatta Blaze Sandalen Junior,"<p><strong>Specificaties:</strong></p> <ul> <li><strong>Pasvorm:</strong> normaal; op drie plaatsen met klittenband verstelbaar</li> <li><strong>Bovenwerk:</strong> bovenwerk van mesh met PU, voering van spandex</li> <li><strong>Voetbed:</strong> watervriendelijk comfort EVA voetbed</li> <li><strong>Zooltype:</strong> lichtgewicht TPR buitenzool met een grof anti-slipprofiel</li> <li><strong>Kleur:</strong> groen - grijs</li> <li><strong>Materiaal:</strong> synthetisch materiaal - textiel - rubber</li> </ul>",https://www.bol.com/nl/nl/p/regatta-blaze-sandalen-junior/9300000227623659/
,feed_sports,Overige Balsporten,8936,Rawlings MLF5 Maple Fungo 37 Inch Natuurlijk/Zwart,"<p>Om de beste reps op de training te krijgen, heb je het juiste gereedschap nodig. Deze 2022 Rawlings Maple Fungo Bat is gemaakt voor duurzaamheid en balans. Dat betekent dat je bij elke zwaai de perfecte grounder of bal van de knuppel kunt slaan. Verkrijgbaar in verschillende maten, de standaard 37 inch is populair omdat hij veelzijdig is om scherpe grounders te slaan, of diepe vangballen te sturen om je outfielders aan het werk te zetten, terwijl de 34 inch gemakkelijker te controleren is en meer precisie mogelijk maakt om grondballen met absolute precisie over de diamond te slaan.</p> <p>Daarnaast krijg je een stijlvolle uitrusting om uit te delen tijdens trainingen of voor wedstrijden. Of je nu een coach bent die de verdedigende vaardigheden van je team wil ontwikkelen of een ouder die thuis 1-op-1-oefeningen doet, deze houten fungoknuppel levert resultaat. Betere fungo's betekenen een betere verdediging!</p> <ul> <li>Diameter loop: 2 1/4 in</li> <li>Einde: Gecupte Loop</li> <li>Frame: Hout</li> <li> Niveau: Volwassen</li> <li>Materiaal: Esdoorn</li> </ul>",https://www.bol.com/nl/nl/p/rawlings-mlf5-maple-fungo-37-inch-natural-black/9300000170942731/
,feed_sports,Overige Balsportkleding en Schoenen,7782,adidas Performance adidas Basketball All-World Mouwloze Tanktop - Heren - Wit- S,"Stap met uitgesproken stijl het veld op in deze mouwloze adidas Basketball tanktop. Vochtregulerend AEROREADY houdt je droog wanneer je hard je best doet op weg naar de basket, en de zachte gebreide constructie en het losvallende model garanderen maximaal comfort. Het 3 Bar Logo op de voorkant laat jouw passie voor de sport zien. Dit product is gemaakt met 100% gerecyclede materialen. Door hergebruik van materialen die al eerder zijn gecreëerd, helpen we afval verminderen, en ook onze afhankelijkheid van beperkt beschikbare grondstoffen. Daarnaast verkleint het de voetafdruk van onze producten. <p></p> <ul> <li>Losvallend model</li> <li>Ronde hals</li> <li>100% polyester (gerecycled)</li> <li>AEROREADY</li> </ul>",https://www.bol.com/nl/nl/p/adidas-performance-adidas-basketball-all-world-mouwloze-tanktop-heren-wit-s/9300000191958539/
